,CustomerID,cutoff_time,total,label
196,13162.0,2011-03-01,0.0,0
197,13183.0,2011-03-01,847.8359999999999,1
198,13668.0,2011-03-01,800.9595,1
199,17095.0,2011-03-01,0.0,0
200,17796.0,2011-03-01,0.0,0
201,12939.0,2011-03-01,3166.4159999999997,1
202,14810.0,2011-03-01,439.6425,0
203,14800.0,2011-03-01,1020.9375,1
204,15611.0,2011-03-01,348.72749999999996,0
205,14472.0,2011-03-01,514.0905,1
206,17114.0,2011-03-01,0.0,0
207,13758.0,2011-03-01,0.0,0
208,15708.0,2011-03-01,0.0,0
209,15059.0,2011-03-01,0.0,0
210,16326.0,2011-03-01,0.0,0
211,17128.0,2011-03-01,0.0,0
212,14761.0,2011-03-01,0.0,0
213,12793.0,2011-03-01,0.0,0
214,17555.0,2011-03-01,0.0,0
215,12651.0,2011-03-01,0.0,0
216,13102.0,2011-03-01,1115.5319999999997,1
217,13069.0,2011-03-01,444.345,0
218,16735.0,2011-03-01,0.0,0
219,16833.0,2011-03-01,596.9865,1
220,17800.0,2011-03-01,171.0225,0
221,16748.0,2011-03-01,0.0,0
222,14755.0,2011-03-01,507.8039999999999,1
223,16549.0,2011-03-01,0.0,0
224,15005.0,2011-03-01,755.3040000000003,1
225,17757.0,2011-03-01,1066.1804999999997,1
226,13565.0,2011-03-01,0.0,0
227,18260.0,2011-03-01,880.9349999999998,1
228,17218.0,2011-03-01,0.0,0
229,15799.0,2011-03-01,0.0,0
230,15107.0,2011-03-01,0.0,0
231,14395.0,2011-03-01,594.3959999999998,1
232,18032.0,2011-03-01,0.0,0
233,13451.0,2011-03-01,903.2595000000006,1
234,12766.0,2011-03-01,0.0,0
235,14794.0,2011-03-01,439.032,0
236,12539.0,2011-03-01,1791.8834999999997,1
237,16350.0,2011-03-01,0.0,0
238,12500.0,2011-03-01,810.6119999999999,1
239,18171.0,2011-03-01,0.0,0
240,16279.0,2011-03-01,0.0,0
241,13004.0,2011-03-01,0.0,0
242,12524.0,2011-03-01,784.4759999999998,1
243,15100.0,2011-03-01,0.0,0
244,17811.0,2011-03-01,827.0789999999998,1
245,16850.0,2011-03-01,0.0,0
246,14321.0,2011-03-01,0.0,0
247,15326.0,2011-03-01,0.0,0
248,17849.0,2011-03-01,249.89249999999998,0
249,13672.0,2011-03-01,0.0,0
250,14229.0,2011-03-01,0.0,0
251,17381.0,2011-03-01,3332.9339999999997,1
252,13107.0,2011-03-01,0.0,0
253,16497.0,2011-03-01,289.24499999999995,0
254,16303.0,2011-03-01,0.0,0
255,14060.0,2011-03-01,231.0,0
256,17406.0,2011-03-01,0.0,0
257,15044.0,2011-03-01,516.9449999999999,1
258,17739.0,2011-03-01,0.0,0
259,15281.0,2011-03-01,-42.57,0
260,15867.0,2011-03-01,355.55850000000004,0
261,12736.0,2011-03-01,0.0,0
262,17450.0,2011-03-01,22275.825,1
263,13473.0,2011-03-01,0.0,0
264,14320.0,2011-03-01,0.0,0
265,16670.0,2011-03-01,961.0920000000003,1
266,12393.0,2011-03-01,0.0,0
267,15640.0,2011-03-01,0.0,0
268,13491.0,2011-03-01,417.25199999999995,0
269,17742.0,2011-03-01,0.0,0
270,16122.0,2011-03-01,0.0,0
271,16351.0,2011-03-01,0.0,0
272,12601.0,2011-03-01,183.14999999999998,0
273,13468.0,2011-03-01,1139.523,1
274,13144.0,2011-03-01,0.0,0
275,15346.0,2011-03-01,0.0,0
276,15370.0,2011-03-01,0.0,0
277,17629.0,2011-03-01,0.0,0
278,12557.0,2011-03-01,1348.8749999999998,1
279,12643.0,2011-03-01,0.0,0
280,16203.0,2011-03-01,0.0,0
281,14295.0,2011-03-01,0.0,0
282,16034.0,2011-03-01,0.0,0
283,13078.0,2011-03-01,2028.7079999999994,1
284,17365.0,2011-03-01,892.7325000000002,1
285,12540.0,2011-03-01,1882.254,1
286,15189.0,2011-03-01,1317.5745000000002,1
287,14669.0,2011-03-01,0.0,0
288,18095.0,2011-03-01,0.0,0
289,15518.0,2011-03-01,0.0,0
290,15749.0,2011-03-01,0.0,0
291,14209.0,2011-03-01,693.9900000000001,1
292,16042.0,2011-03-01,0.0,0
293,15569.0,2011-03-01,0.0,0
294,12728.0,2011-03-01,270.68249999999995,0
295,17569.0,2011-03-01,0.0,0
296,13784.0,2011-03-01,159.6375,0
297,14733.0,2011-03-01,1022.3399999999997,1
298,12724.0,2011-03-01,0.0,0
299,13862.0,2011-03-01,0.0,0
300,16791.0,2011-03-01,250.63499999999996,0
301,16235.0,2011-03-01,0.0,0
302,15602.0,2011-03-01,0.0,0
303,14270.0,2011-03-01,0.0,0
304,12665.0,2011-03-01,0.0,0
305,12523.0,2011-03-01,189.89849999999996,0
306,15197.0,2011-03-01,0.0,0
307,16655.0,2011-03-01,0.0,0
308,16359.0,2011-03-01,215.42399999999998,0
309,17965.0,2011-03-01,517.407,1
310,15953.0,2011-03-01,399.3494999999999,0
311,17324.0,2011-03-01,0.0,0
312,12712.0,2011-03-01,783.9975,1
313,16701.0,2011-03-01,582.945,1
314,12980.0,2011-03-01,1384.02,1
315,13267.0,2011-03-01,1044.5655000000002,1
316,14748.0,2011-03-01,0.0,0
317,13113.0,2011-03-01,1925.7645,1
318,16554.0,2011-03-01,0.0,0
319,12359.0,2011-03-01,0.0,0
320,15939.0,2011-03-01,1119.7725,1
321,14587.0,2011-03-01,618.4695,1
322,14715.0,2011-03-01,0.0,0
323,17338.0,2011-03-01,0.0,0
324,14185.0,2011-03-01,0.0,0
325,12383.0,2011-03-01,589.1655,1
326,12437.0,2011-03-01,243.7215,0
327,14040.0,2011-03-01,0.0,0
328,12652.0,2011-03-01,0.0,0
329,15727.0,2011-03-01,0.0,0
330,14514.0,2011-03-01,0.0,0
331,12868.0,2011-03-01,409.64549999999997,0
332,15171.0,2011-03-01,0.0,0
333,14167.0,2011-03-01,182.57249999999996,0
334,15291.0,2011-03-01,968.7975000000001,1
335,17048.0,2011-03-01,805.8765000000001,1
336,16525.0,2011-03-01,3037.7819999999997,1
337,17364.0,2011-03-01,408.2925000000001,0
338,13284.0,2011-03-01,0.0,0
339,17068.0,2011-03-01,608.1075000000001,1
340,15290.0,2011-03-01,795.5475,1
341,16500.0,2011-03-01,0.0,0
342,12951.0,2011-03-01,0.0,0
343,15835.0,2011-03-01,308.88,0
344,18190.0,2011-03-01,0.0,0
345,16161.0,2011-03-01,0.0,0
346,13993.0,2011-03-01,0.0,0
347,17848.0,2011-03-01,0.0,0
348,17581.0,2011-03-01,1368.2624999999996,1
349,14114.0,2011-03-01,315.81,0
350,15447.0,2011-03-01,0.0,0
351,17019.0,2011-03-01,603.933,1
352,15694.0,2011-03-01,964.854,1
353,14085.0,2011-03-01,846.45,1
354,16315.0,2011-03-01,0.0,0
355,14978.0,2011-03-01,0.0,0
356,16395.0,2011-03-01,0.0,0
357,15510.0,2011-03-01,0.0,0
358,16503.0,2011-03-01,0.0,0
359,13614.0,2011-03-01,0.0,0
360,15513.0,2011-03-01,3472.4249999999997,1
361,13246.0,2011-03-01,0.0,0
362,14215.0,2011-03-01,0.0,0
363,18092.0,2011-03-01,0.0,0
364,17744.0,2011-03-01,0.0,0
365,15916.0,2011-03-01,0.0,0
366,15687.0,2011-03-01,610.3350000000002,1
367,18085.0,2011-03-01,0.0,0
368,16775.0,2011-03-01,0.0,0
369,16493.0,2011-03-01,0.0,0
370,12490.0,2011-03-01,0.0,0
371,12672.0,2011-03-01,0.0,0
372,12708.0,2011-03-01,442.8765,0
373,13385.0,2011-03-01,0.0,0
374,12474.0,2011-03-01,1705.3080000000002,1
375,15626.0,2011-03-01,0.0,0
376,15615.0,2011-03-01,862.9994999999999,1
377,16233.0,2011-03-01,0.0,0
378,18229.0,2011-03-01,596.3100000000001,1
379,13777.0,2011-03-01,2045.9834999999996,1
380,12553.0,2011-03-01,1114.014,1
381,15213.0,2011-03-01,0.0,0
382,13854.0,2011-03-01,1529.847,1
383,12877.0,2011-03-01,137.214,0
384,13090.0,2011-03-01,916.2449999999999,1
385,14175.0,2011-03-01,0.0,0
386,18106.0,2011-03-01,0.0,0
387,14646.0,2011-03-01,35412.959999999985,1
388,17685.0,2011-03-01,538.725,1
389,15159.0,2011-03-01,1049.8124999999998,1
390,15033.0,2011-03-01,296.55449999999996,0
391,15570.0,2011-03-01,0.0,0
392,14329.0,2011-03-01,942.5955,1
393,17402.0,2011-03-01,0.0,0
394,16638.0,2011-03-01,767.7449999999999,1
395,14156.0,2011-03-01,16070.455500000002,1
396,17954.0,2011-03-01,396.23100000000005,0
397,14099.0,2011-03-01,402.81449999999995,0
398,15854.0,2011-03-01,510.5099999999999,1
399,13455.0,2011-03-01,0.0,0
400,17961.0,2011-03-01,106.953,0
401,16746.0,2011-03-01,494.99999999999994,0
402,16401.0,2011-03-01,505.8899999999999,1
403,16206.0,2011-03-01,0.0,0
404,13782.0,2011-03-01,0.0,0
405,12924.0,2011-03-01,372.98249999999996,0
406,16593.0,2011-03-01,0.0,0
407,15535.0,2011-03-01,0.0,0
408,12989.0,2011-03-01,714.7800000000001,1
409,13700.0,2011-03-01,496.71600000000007,0
410,13064.0,2011-03-01,0.0,0
411,13048.0,2011-03-01,0.0,0
412,18069.0,2011-03-01,0.0,0
413,13634.0,2011-03-01,0.0,0
414,14404.0,2011-03-01,507.375,1
415,16059.0,2011-03-01,629.475,1
416,16843.0,2011-03-01,-21.037499999999998,0
417,17064.0,2011-03-01,0.0,0
418,17609.0,2011-03-01,0.0,0
419,15673.0,2011-03-01,0.0,0
420,12779.0,2011-03-01,500.59350000000006,1
421,12872.0,2011-03-01,0.0,0
422,12626.0,2011-03-01,0.0,0
423,14976.0,2011-03-01,190.6905,0
424,12388.0,2011-03-01,347.98499999999996,0
425,13527.0,2011-03-01,0.0,0
426,13155.0,2011-03-01,0.0,0
427,15696.0,2011-03-01,890.9175000000002,1
428,14176.0,2011-03-01,0.0,0
429,15316.0,2011-03-01,0.0,0
430,12673.0,2011-03-01,0.0,0
431,18223.0,2011-03-01,820.05,1
432,15296.0,2011-03-01,0.0,0
433,17988.0,2011-03-01,0.0,0
434,17690.0,2011-03-01,156.17249999999999,0
435,12820.0,2011-03-01,0.0,0
436,13001.0,2011-03-01,3203.7720000000004,1
437,13982.0,2011-03-01,0.0,0
438,14101.0,2011-03-01,2020.59,1
439,14525.0,2011-03-01,404.49749999999995,0
440,17288.0,2011-03-01,0.0,0
441,14667.0,2011-03-01,239.08499999999998,0
442,15596.0,2011-03-01,456.27450000000005,0
443,14898.0,2011-03-01,0.0,0
444,13769.0,2011-03-01,496.2375,0
445,13209.0,2011-03-01,0.0,0
446,14238.0,2011-03-01,0.0,0
447,17730.0,2011-03-01,678.447,1
448,13983.0,2011-03-01,478.5,0
449,13929.0,2011-03-01,0.0,0
450,14657.0,2011-03-01,162.3105,0
451,15738.0,2011-03-01,1175.5424999999998,1
452,13859.0,2011-03-01,0.0,0
453,18212.0,2011-03-01,0.0,0
454,14292.0,2011-03-01,763.9499999999999,1
455,13883.0,2011-03-01,1617.6764999999996,1
456,18233.0,2011-03-01,0.0,0
457,17018.0,2011-03-01,0.0,0
458,14242.0,2011-03-01,0.0,0
459,14688.0,2011-03-01,616.0934999999998,1
460,12356.0,2011-03-01,0.0,0
461,12346.0,2011-03-01,0.0,0
462,13898.0,2011-03-01,0.0,0
463,16948.0,2011-03-01,282.05100000000004,0
464,17491.0,2011-03-01,918.9509999999999,1
465,16997.0,2011-03-01,0.0,0
466,12527.0,2011-03-01,0.0,0
467,14696.0,2011-03-01,0.0,0
468,15395.0,2011-03-01,0.0,0
469,18118.0,2011-03-01,1687.438499999999,1
470,15023.0,2011-03-01,1253.0759999999996,1
471,13984.0,2011-03-01,0.0,0
472,12510.0,2011-03-01,0.0,0
473,13693.0,2011-03-01,0.0,0
474,14415.0,2011-03-01,0.0,0
475,13263.0,2011-03-01,1970.743499999999,1
476,14428.0,2011-03-01,0.0,0
477,17576.0,2011-03-01,551.331,1
478,12451.0,2011-03-01,0.0,0
479,12422.0,2011-03-01,0.0,0
480,17419.0,2011-03-01,1056.132,1
481,17708.0,2011-03-01,0.0,0
482,17091.0,2011-03-01,0.0,0
483,14090.0,2011-03-01,0.0,0
484,14769.0,2011-03-01,3810.0975,1
485,16904.0,2011-03-01,629.5079999999998,1
486,17722.0,2011-03-01,0.0,0
487,15606.0,2011-03-01,974.49,1
488,13520.0,2011-03-01,809.7869999999999,1
489,12826.0,2011-03-01,0.0,0
490,17097.0,2011-03-01,0.0,0
491,14307.0,2011-03-01,0.0,0
492,15831.0,2011-03-01,0.0,0
493,13310.0,2011-03-01,0.0,0
494,17611.0,2011-03-01,602.8605,1
495,14916.0,2011-03-01,0.0,0
496,17602.0,2011-03-01,0.0,0
497,17231.0,2011-03-01,405.2729999999997,0
498,14572.0,2011-03-01,1224.7949999999998,1
499,13502.0,2011-03-01,123.02399999999999,0
500,14784.0,2011-03-01,0.0,0
501,15938.0,2011-03-01,103.455,0
502,12637.0,2011-03-01,332.09549999999996,0
503,17418.0,2011-03-01,0.0,0
504,14779.0,2011-03-01,62.69999999999999,0
505,16321.0,2011-03-01,0.0,0
506,15529.0,2011-03-01,1233.1934999999994,1
507,15262.0,2011-03-01,0.0,0
508,17787.0,2011-03-01,0.0,0
509,17862.0,2011-03-01,0.0,0
510,14735.0,2011-03-01,866.25,1
511,16892.0,2011-03-01,0.0,0
512,12402.0,2011-03-01,0.0,0
513,12747.0,2011-03-01,512.7869999999999,1
514,17771.0,2011-03-01,0.0,0
515,15422.0,2011-03-01,0.0,0
516,14062.0,2011-03-01,0.0,0
517,13008.0,2011-03-01,0.0,0
518,14770.0,2011-03-01,0.0,0
519,16912.0,2011-03-01,-50.259,0
520,14309.0,2011-03-01,0.0,0
521,14713.0,2011-03-01,428.043,0
522,15174.0,2011-03-01,0.0,0
523,14895.0,2011-03-01,0.0,0
524,12594.0,2011-03-01,507.375,1
525,18061.0,2011-03-01,0.0,0
526,17504.0,2011-03-01,1417.3664999999999,1
527,17890.0,2011-03-01,0.0,0
528,16387.0,2011-03-01,0.0,0
529,12664.0,2011-03-01,0.0,0
530,16618.0,2011-03-01,585.189,1
531,17277.0,2011-03-01,0.0,0
532,14441.0,2011-03-01,588.786,1
533,13999.0,2011-03-01,497.442,0
534,14088.0,2011-03-01,0.0,0
535,16928.0,2011-03-01,0.0,0
536,17094.0,2011-03-01,0.0,0
537,13969.0,2011-03-01,240.15750000000003,0
538,17238.0,2011-03-01,788.5845,1
539,14692.0,2011-03-01,0.0,0
540,14092.0,2011-03-01,393.03,0
541,12970.0,2011-03-01,0.0,0
542,16210.0,2011-03-01,0.0,0
543,18239.0,2011-03-01,291.027,0
544,17306.0,2011-03-01,1763.982,1
545,18037.0,2011-03-01,6.435,0
546,17799.0,2011-03-01,436.854,0
547,15658.0,2011-03-01,3.552713678800501e-15,0
548,17677.0,2011-03-01,2324.355,1
549,17889.0,2011-03-01,0.0,0
550,17644.0,2011-03-01,730.0755,1
551,17714.0,2011-03-01,0.0,0
552,12916.0,2011-03-01,1032.867,1
553,17769.0,2011-03-01,835.4775,1
554,14450.0,2011-03-01,0.0,0
555,16085.0,2011-03-01,0.0,0
556,13659.0,2011-03-01,0.0,0
557,16931.0,2011-03-01,457.7595,0
558,15167.0,2011-03-01,0.0,0
559,13050.0,2011-03-01,631.125,1
560,15443.0,2011-03-01,0.0,0
561,13230.0,2011-03-01,454.62449999999995,0
562,14224.0,2011-03-01,0.0,0
563,17858.0,2011-03-01,844.47,1
564,13742.0,2011-03-01,0.0,0
565,17673.0,2011-03-01,566.7585000000001,1
566,12727.0,2011-03-01,920.9639999999998,1
567,16983.0,2011-03-01,416.6909999999999,0
568,14068.0,2011-03-01,0.0,0
569,13068.0,2011-03-01,0.0,0
570,16477.0,2011-03-01,353.925,0
571,14744.0,2011-03-01,-4.8675,0
572,14796.0,2011-03-01,1041.1500000000003,1
573,14368.0,2011-03-01,0.0,0
574,15497.0,2011-03-01,0.0,0
575,16558.0,2011-03-01,1407.516,1
576,12559.0,2011-03-01,0.0,0
577,13819.0,2011-03-01,0.0,0
578,14501.0,2011-03-01,0.0,0
579,14782.0,2011-03-01,0.0,0
580,16782.0,2011-03-01,302.93999999999994,0
581,17861.0,2011-03-01,356.598,0
582,14334.0,2011-03-01,583.737,1
583,14439.0,2011-03-01,0.0,0
584,17591.0,2011-03-01,537.966,1
585,18161.0,2011-03-01,0.0,0
586,15820.0,2011-03-01,0.0,0
587,18136.0,2011-03-01,0.0,0
588,16660.0,2011-03-01,0.0,0
589,12693.0,2011-03-01,371.00249999999994,0
590,12625.0,2011-03-01,0.0,0
591,13396.0,2011-03-01,0.0,0
592,15179.0,2011-03-01,0.0,0
593,12935.0,2011-03-01,0.0,0
594,16730.0,2011-03-01,0.0,0
595,14541.0,2011-03-01,0.0,0
596,16168.0,2011-03-01,269.28,0
597,15078.0,2011-03-01,534.6825000000001,1
598,13551.0,2011-03-01,0.0,0
599,12421.0,2011-03-01,0.0,0
600,12691.0,2011-03-01,0.0,0
601,15797.0,2011-03-01,0.0,0
602,13117.0,2011-03-01,149.48999999999998,0
603,15052.0,2011-03-01,0.0,0
604,17001.0,2011-03-01,549.78,1
605,14130.0,2011-03-01,0.0,0
606,15222.0,2011-03-01,0.0,0
607,13615.0,2011-03-01,0.0,0
608,13901.0,2011-03-01,715.9350000000001,1
609,14113.0,2011-03-01,0.0,0
610,13158.0,2011-03-01,0.0,0
611,18075.0,2011-03-01,819.3569999999999,1
612,18077.0,2011-03-01,0.0,0
613,12348.0,2011-03-01,0.0,0
614,14257.0,2011-03-01,0.0,0
615,14409.0,2011-03-01,0.0,0
616,15218.0,2011-03-01,870.9525,1
617,14543.0,2011-03-01,211.67849999999993,0
618,15110.0,2011-03-01,-14.024999999999999,0
619,14534.0,2011-03-01,538.1474999999998,1
620,15967.0,2011-03-01,0.0,0
621,16757.0,2011-03-01,0.0,0
622,12854.0,2011-03-01,0.0,0
623,18144.0,2011-03-01,599.61,1
624,13815.0,2011-03-01,0.0,0
625,18008.0,2011-03-01,1254.165,1
626,18277.0,2011-03-01,0.0,0
627,14849.0,2011-03-01,0.0,0
628,14389.0,2011-03-01,0.0,0
629,17236.0,2011-03-01,0.0,0
630,16531.0,2011-03-01,0.0,0
631,13703.0,2011-03-01,0.0,0
632,15339.0,2011-03-01,0.0,0
633,12744.0,2011-03-01,0.0,0
634,13198.0,2011-03-01,0.0,0
635,12709.0,2011-03-01,1948.98,1
636,16222.0,2011-03-01,0.0,0
637,17460.0,2011-03-01,212.7345,0
638,14341.0,2011-03-01,0.0,0
639,13168.0,2011-03-01,0.0,0
640,16943.0,2011-03-01,319.43999999999994,0
641,17515.0,2011-03-01,331.15500000000003,0
642,17082.0,2011-03-01,0.0,0
643,14248.0,2011-03-01,0.0,0
644,12609.0,2011-03-01,0.0,0
645,13002.0,2011-03-01,0.0,0
646,16133.0,2011-03-01,0.0,0
647,13049.0,2011-03-01,0.0,0
648,14548.0,2011-03-01,0.0,0
649,13405.0,2011-03-01,0.0,0
650,14049.0,2011-03-01,0.0,0
651,15777.0,2011-03-01,0.0,0
652,16043.0,2011-03-01,0.0,0
653,15812.0,2011-03-01,857.934,1
654,13837.0,2011-03-01,0.0,0
